       Аналоговые парамeтры:
 Кан.   Имя  Название
    6  HGRV Геометр. высота
  117    EG Откл. РСЗ глисс.

       Бинарные сигналы:
    Кан.   Имя  Название
   128-1  AGND Земля-воздух

        	AGND	HGRV	EG
 2:06:49	1	0,0	0,00
 2:06:50	1	0,3	0,00
 2:06:51	1	0,3	0,00
 2:06:52	1	0,3	0,00
 2:06:53	1	0,3	0,00
 2:06:54	1	0,3	0,00
 2:06:55	1	0,3	0,00
 2:06:56	1	0,3	0,00
 2:06:57	1	0,6	0,00
 2:06:58	1	0,3	0,00
 2:06:59	1	0,3	0,00
 2:07:00	1	0,3	0,00
 2:07:01	1	0,0	0,00
 2:07:02	1	0,3	0,00
 2:07:03	1	0,3	0,00
 2:07:04	1	0,3	0,00
 2:07:05	1	0,0	0,00
 2:07:06	1	0,3	0,00
 2:07:07	1	0,3	0,00
 2:07:08	1	0,6	0,00
 2:07:09	1	0,3	0,00
 2:07:10	1	0,3	0,00
 2:07:11	1	0,3	0,00
 2:07:12	1	0,3	0,00
 2:07:13	1	0,3	0,00
 2:07:14	1	0,3	0,00
 2:07:15	1	0,3	0,00
 2:07:16	1	0,3	0,00
 2:07:17	1	0,3	0,00
 2:07:18	1	0,3	0,00
 2:07:19	1	0,3	0,00
 2:07:20	1	0,3	0,00
 2:07:21	1	0,3	0,00
 2:07:22	1	0,3	0,00
 2:07:23	1	0,3	0,00
 2:07:24	1	0,6	0,00
 2:07:25	1	0,6	0,00
 2:07:26	1	0,3	0,00
 2:07:27	1	0,3	0,00
 2:07:28	1	0,3	0,00
 2:07:29	1	0,9	0,00
 2:07:30	1	0,3	0,00
 2:07:31	1	0,3	0,00
 2:07:32	1	0,3	0,00
 2:07:33	1	0,0	0,00
 2:07:34	1	0,3	0,00
 2:07:35	1	0,3	0,00
 2:07:36	1	0,9	0,00
 2:07:37	1	0,3	0,00
 2:07:38	1	0,3	0,00
 2:07:39	1	0,3	0,00
 2:07:40	1	0,3	0,00
 2:07:41	1	0,3	0,00
 2:07:42	1	0,3	0,00
 2:07:43	1	0,6	0,00
 2:07:44	1	0,3	0,00
 2:07:45	1	0,3	0,00
 2:07:46	1	0,3	0,00
 2:07:47	1	0,3	0,00
 2:07:48	1	0,0	0,00
 2:07:49	1	0,3	0,00
 2:07:50	1	0,3	0,00
 2:07:51	1	0,3	0,00
 2:07:52	1	0,3	0,00
 2:07:53	1	0,6	0,00
 2:07:54	1	1,8	0,00
 2:07:55	1	0,3	0,00
 2:07:56	1	0,6	0,00
 2:07:57	1	0,3	0,00
 2:07:58	1	0,0	0,00
 2:07:59	1	0,3	0,00
 2:08:00	1	0,6	0,00
 2:08:01	1	0,6	0,00
 2:08:02	1	0,3	0,00
 2:08:03	1	0,3	0,00
 2:08:04	1	0,6	0,00
 2:08:05	1	0,3	0,00
 2:08:06	1	0,6	0,00
 2:08:07	1	0,3	0,00
 2:08:08	1	0,3	0,00
 2:08:09	1	0,6	0,00
 2:08:10	1	0,0	0,00
 2:08:11	1	0,3	0,00
 2:08:12	1	0,0	0,00
 2:08:13	1	0,9	0,00
 2:08:14	1	0,3	0,00
 2:08:15	1	0,9	0,00
 2:08:16	1	0,3	0,00
 2:08:17	1	0,0	0,00
 2:08:18	1	0,3	0,00
 2:08:19	1	0,0	0,00
 2:08:20	1	0,6	0,00
 2:08:21	1	0,3	0,00
 2:08:22	1	0,3	0,00
 2:08:23	1	0,3	0,00
 2:08:24	1	0,3	0,00
 2:08:25	1	0,3	0,00
 2:08:26	1	0,3	0,00
 2:08:27	1	0,3	0,00
 2:08:28	1	0,6	0,00
 2:08:29	1	0,6	0,00
 2:08:30	1	0,3	0,00
 2:08:31	1	0,3	0,00
 2:08:32	1	0,0	0,00
 2:08:33	1	0,3	0,00
 2:08:34	1	0,3	0,00
 2:08:35	1	0,3	0,00
 2:08:36	1	0,3	0,00
 2:08:37	1	0,0	0,00
 2:08:38	1	0,3	0,00
 2:08:39	1	0,3	0,00
 2:08:40	1	0,3	0,00
 2:08:41	1	0,0	0,00
 2:08:42	1	0,3	0,00
 2:08:43	1	0,3	0,00
 2:08:44	1	0,3	0,00
 2:08:45	1	0,3	0,00
 2:08:46	1	0,3	0,00
 2:08:47	1	0,3	0,00
 2:08:48	1	0,0	0,00
 2:08:49	1	0,0	0,00
 2:08:50	1	0,3	0,00
 2:08:51	1	0,3	0,00
 2:08:52	1	0,3	0,00
 2:08:53	1	0,6	0,00
 2:08:54	1	0,3	0,00
 2:08:55	1	0,3	0,00
 2:08:56	1	0,3	0,00
 2:08:57	1	0,3	0,00
 2:08:58	1	0,3	0,00
 2:08:59	1	0,3	0,00
 2:09:00	1	0,3	0,00
 2:09:01	1	0,3	0,00
 2:09:02	1	0,3	0,00
 2:09:03	1	0,3	0,00
 2:09:04	1	0,6	0,00
 2:09:05	1	0,3	0,00
 2:09:06	1	0,6	0,00
 2:09:07	1	0,3	0,00
 2:09:08	1	0,0	0,00
 2:09:09	1	0,3	0,00
 2:09:10	1	0,0	0,00
 2:09:11	1	0,6	0,00
 2:09:12	1	0,9	0,00
 2:09:13	1	0,3	0,00
 2:09:14	1	0,3	0,00
 2:09:15	1	0,0	0,00
 2:09:16	1	0,0	0,00
 2:09:17	1	0,3	0,00
 2:09:18	1	0,3	0,00
 2:09:19	1	0,3	0,00
 2:09:20	1	0,9	0,00
 2:09:21	1	0,3	0,00
 2:09:22	1	0,3	0,00
 2:09:23	1	0,3	0,00
 2:09:24	1	0,6	0,00
 2:09:25	1	0,3	0,00
 2:09:26	1	0,3	0,00
 2:09:27	1	0,3	0,00
 2:09:28	1	0,3	0,00
 2:09:29	1	0,3	0,00
 2:09:30	1	0,3	0,00
 2:09:31	1	0,0	0,00
 2:09:32	1	0,3	0,00
 2:09:33	1	0,3	0,00
 2:09:34	1	0,3	0,00
 2:09:35	1	0,3	0,00
 2:09:36	1	0,6	0,00
 2:09:37	1	0,3	0,00
 2:09:38	1	0,3	0,00
 2:09:39	1	0,3	0,00
 2:09:40	1	0,3	0,00
 2:09:41	1	0,3	0,00
 2:09:42	1	0,3	0,00
 2:09:43	1	0,3	0,00
 2:09:44	1	0,3	0,00
 2:09:45	1	0,3	0,00
 2:09:46	1	0,3	0,00
 2:09:47	1	0,6	0,00
 2:09:48	1	0,3	0,00
 2:09:49	1	0,9	0,00
 2:09:50	1	0,3	0,00
 2:09:51	1	0,6	0,00
 2:09:52	1	0,3	0,00
 2:09:53	1	0,0	0,00
 2:09:54	1	0,3	0,00
 2:09:55	1	0,3	0,00
 2:09:56	1	0,3	0,00
 2:09:57	1	0,3	0,00
 2:09:58	1	0,3	0,00
 2:09:59	1	0,3	0,00
 2:10:00	1	0,3	0,00
 2:10:01	1	0,3	0,00
 2:10:02	1	0,3	0,00
 2:10:03	1	0,0	0,00
 2:10:04	1	0,3	0,00
 2:10:05	1	1,2	0,00
 2:10:06	1	0,3	0,00
 2:10:07	1	0,9	0,00
 2:10:08	1	0,3	0,00
 2:10:09	1	0,0	0,00
 2:10:10	1	0,0	0,00
 2:10:11	1	0,3	0,00
 2:10:12	1	0,3	0,00
 2:10:13	1	0,0	0,00
 2:10:14	1	0,0	0,00
 2:10:15	1	0,3	0,00
 2:10:16	1	0,3	0,00
 2:10:17	1	0,3	0,00
 2:10:18	1	0,3	0,00
 2:10:19	1	0,0	0,00
 2:10:20	1	0,3	0,00
 2:10:21	1	0,3	0,00
 2:10:22	1	0,3	0,00
 2:10:23	1	0,9	0,00
 2:10:24	1	0,3	0,00
 2:10:25	1	0,3	0,00
 2:10:26	1	0,3	0,00
 2:10:27	1	0,3	0,00
 2:10:28	1	0,3	0,00
 2:10:29	1	0,3	0,00
 2:10:30	1	0,3	0,00
 2:10:31	1	0,0	0,00
 2:10:32	1	0,3	0,00
 2:10:33	1	0,3	0,00
 2:10:34	1	0,6	0,00
 2:10:35	1	0,0	0,00
 2:10:36	1	0,6	0,00
 2:10:37	1	0,3	0,00
 2:10:38	1	0,3	0,00
 2:10:39	1	0,3	0,00
 2:10:40	1	0,3	0,00
 2:10:41	1	0,3	0,00
 2:10:42	1	0,3	0,00
 2:10:43	1	0,3	0,00
 2:10:44	1	0,0	0,00
 2:10:45	1	0,3	0,00
 2:10:46	1	0,3	0,00
 2:10:47	1	0,0	0,00
 2:10:48	1	0,3	0,00
 2:10:49	1	0,3	0,00
 2:10:50	1	0,3	0,00
 2:10:51	1	2,1	0,00
 2:10:52	1	0,3	0,00
 2:10:53	1	0,3	0,00
 2:10:54	1	0,3	0,00
 2:10:55	1	0,3	0,00
 2:10:56	1	0,3	0,00
 2:10:57	1	0,3	0,00
 2:10:58	1	0,3	0,00
 2:10:59	1	0,3	0,00
 2:11:00	1	0,3	0,00
 2:11:01	1	0,3	0,00
 2:11:02	1	0,3	0,00
 2:11:03	1	0,0	0,00
 2:11:04	1	0,3	0,00
 2:11:05	1	0,3	0,00
 2:11:06	1	0,6	0,00
 2:11:07	1	0,3	0,00
 2:11:08	1	0,3	0,00
 2:11:09	1	0,3	0,00
 2:11:10	1	0,3	0,00
 2:11:11	1	0,3	0,00
 2:11:12	1	0,3	0,00
 2:11:13	1	0,6	0,00
 2:11:14	1	0,6	0,00
 2:11:15	1	0,3	0,00
 2:11:16	1	0,3	0,00
 2:11:17	1	0,6	0,00
 2:11:18	1	0,3	0,00
 2:11:19	1	0,3	0,00
 2:11:20	1	0,3	0,00
 2:11:21	1	0,3	0,00
 2:11:22	1	0,3	0,00
 2:11:23	1	0,3	0,00
 2:11:24	1	0,3	0,00
 2:11:25	1	0,0	0,00
 2:11:26	1	0,3	0,00
 2:11:27	1	0,3	0,00
 2:11:28	1	0,3	0,00
 2:11:29	1	0,3	0,00
 2:11:30	1	0,3	0,00
 2:11:31	1	0,3	0,00
 2:11:32	1	0,3	0,00
 2:11:33	1	1,8	0,00
 2:11:34	1	0,3	0,00
 2:11:35	1	0,6	0,00
 2:11:36	1	0,3	0,00
 2:11:37	1	0,3	0,00
 2:11:38	1	0,3	0,00
 2:11:39	1	0,3	0,00
 2:11:40	1	0,3	0,00
 2:11:41	1	0,3	0,00
 2:11:42	1	0,3	0,00
 2:11:43	1	0,3	0,00
 2:11:44	1	0,3	0,00
 2:11:45	1	0,3	0,00
 2:11:46	1	0,3	0,00
 2:11:47	1	0,3	0,00
 2:11:48	1	0,6	0,00
 2:11:49	1	0,3	0,00
 2:11:50	1	0,3	0,00
 2:11:51	1	0,6	0,00
 2:11:52	1	0,3	0,00
 2:11:53	1	0,3	0,00
 2:11:54	1	0,3	0,00
 2:11:55	1	0,3	0,00
 2:11:56	1	0,3	0,00
 2:11:57	1	0,3	0,00
 2:11:58	1	0,3	0,00
 2:11:59	1	0,3	0,00
 2:12:00	1	0,0	0,00
 2:12:01	1	0,3	0,00
 2:12:02	1	0,3	0,00
 2:12:03	1	0,3	0,00
 2:12:04	1	0,0	0,00
 2:12:05	1	0,3	0,00
 2:12:06	1	0,3	0,00
 2:12:07	1	0,3	0,00
 2:12:08	1	0,3	0,00
 2:12:09	1	0,3	0,00
 2:12:10	1	0,3	0,00
 2:12:11	1	0,3	0,00
 2:12:12	1	0,3	0,00
 2:12:13	1	0,3	0,00
 2:12:14	1	0,3	0,00
 2:12:15	1	0,3	0,00
 2:12:16	1	0,3	0,00
 2:12:17	1	0,3	0,00
 2:12:18	1	0,3	0,00
 2:12:19	1	0,3	0,00
 2:12:20	1	0,3	0,00
 2:12:21	1	0,3	0,00
 2:12:22	1	0,6	0,00
 2:12:23	1	0,3	0,00
 2:12:24	1	0,3	0,00
 2:12:25	1	0,3	0,00
 2:12:26	1	0,3	0,00
 2:12:27	1	0,3	0,00
 2:12:28	1	0,3	0,00
 2:12:29	1	0,3	0,00
 2:12:30	1	0,3	0,00
 2:12:31	1	0,3	0,00
 2:12:32	1	0,3	0,00
 2:12:33	1	0,3	0,00
 2:12:34	1	0,6	0,00
 2:12:35	1	0,3	0,00
 2:12:36	1	0,6	0,00
 2:12:37	1	0,3	0,00
 2:12:38	1	0,3	0,00
 2:12:39	1	0,3	0,00
 2:12:40	1	0,3	0,00
 2:12:41	1	0,3	0,00
 2:12:42	1	0,3	0,00
 2:12:43	1	0,3	0,00
 2:12:44	1	0,3	0,00
 2:12:45	1	0,0	0,00
 2:12:46	1	0,3	0,00
 2:12:47	1	0,3	0,00
 2:12:48	1	0,3	0,00
 2:12:49	1	0,0	0,00
 2:12:50	1	0,3	0,00
 2:12:51	1	0,3	0,00
 2:12:52	1	0,3	0,00
 2:12:53	1	0,0	0,00
 2:12:54	1	0,3	0,00
 2:12:55	1	0,3	0,00
 2:12:56	1	0,3	0,00
 2:12:57	1	0,0	0,00
 2:12:58	1	0,3	0,00
 2:12:59	1	0,3	0,00
 2:13:00	1	0,0	0,00
 2:13:01	1	0,0	0,00
 2:13:02	1	0,3	0,00
 2:13:03	1	0,0	0,00
 2:13:04	1	0,3	0,00
 2:13:05	1	0,0	0,00
 2:13:06	1	0,3	0,00
 2:13:07	1	0,3	0,00
 2:13:08	1	0,3	0,00
 2:13:09	1	0,3	0,00
 2:13:10	1	0,3	0,00
 2:13:11	1	0,3	0,00
 2:13:12	1	0,6	0,00
 2:13:13	1	0,3	0,00
 2:13:14	1	0,3	0,00
 2:13:15	1	0,3	0,00
 2:13:16	1	0,6	0,00
 2:13:17	1	0,0	0,00
 2:13:18	1	0,3	0,00
 2:13:19	1	0,3	0,00
 2:13:20	1	0,3	0,00
 2:13:21	1	0,3	0,00
 2:13:22	1	0,3	0,00
 2:13:23	1	0,3	0,00
 2:13:24	1	0,3	0,00
 2:13:25	1	0,3	0,00
 2:13:26	1	0,3	0,00
 2:13:27	1	0,3	0,00
 2:13:28	1	0,3	0,00
 2:13:29	1	0,0	0,00
 2:13:30	1	0,3	0,00
 2:13:31	1	0,3	0,00
 2:13:32	1	0,3	0,00
 2:13:33	1	0,3	0,00
 2:13:34	1	0,3	0,00
 2:13:35	1	0,3	0,00
 2:13:36	1	1,8	0,00
 2:13:37	1	0,3	0,00
 2:13:38	1	0,3	0,00
 2:13:39	1	0,3	0,00
 2:13:40	1	0,3	0,00
 2:13:41	1	0,3	0,00
 2:13:42	1	0,3	0,00
 2:13:43	1	0,3	0,00
 2:13:44	1	0,3	0,00
 2:13:45	1	0,0	0,00
 2:13:46	1	0,3	0,00
 2:13:47	1	0,3	0,00
 2:13:48	1	0,3	0,00
 2:13:49	1	0,3	0,00
 2:13:50	1	0,3	0,00
 2:13:51	1	0,3	0,00
 2:13:52	1	0,3	0,00
 2:13:53	1	0,3	0,00
 2:13:54	1	0,3	0,00
 2:13:55	1	0,3	0,00
 2:13:56	1	0,3	0,00
 2:13:57	1	0,3	0,00
 2:13:58	1	0,3	0,00
 2:13:59	1	0,0	0,00
 2:14:00	1	0,0	0,00
 2:14:01	1	0,3	0,00
 2:14:02	1	0,3	0,00
 2:14:03	1	0,3	0,00
 2:14:04	1	0,3	0,00
 2:14:05	1	0,3	0,00
 2:14:06	1	0,3	0,00
 2:14:07	1	0,0	0,00
 2:14:08	1	0,9	0,00
 2:14:09	1	0,3	0,00
 2:14:10	1	0,3	0,00
 2:14:11	1	0,3	0,00
 2:14:12	1	0,3	0,00
 2:14:13	1	0,3	0,00
 2:14:14	1	0,0	0,00
 2:14:15	1	0,3	0,00
 2:14:16	1	0,3	0,00
 2:14:17	1	0,3	0,00
 2:14:18	1	0,3	0,00
 2:14:19	1	0,3	0,00
 2:14:20	1	0,3	0,00
 2:14:21	1	0,3	0,00
 2:14:22	1	0,3	0,00
 2:14:23	1	0,3	0,00
 2:14:24	1	0,0	0,00
 2:14:25	1	0,3	0,00
 2:14:26	1	0,3	0,00
 2:14:27	1	0,3	0,00
 2:14:28	1	0,3	0,00
 2:14:29	1	0,3	0,00
 2:14:30	1	0,3	0,00
 2:14:31	1	0,3	0,00
 2:14:32	1	0,3	0,00
 2:14:33	1	0,3	0,00
 2:14:34	1	0,3	0,00
 2:14:35	1	0,3	0,00
 2:14:36	1	0,0	0,00
 2:14:37	1	0,3	0,00
 2:14:38	1	0,3	0,00
 2:14:39	1	0,3	0,00
 2:14:40	1	0,3	0,00
 2:14:41	1	0,3	0,00
 2:14:42	1	0,6	0,00
 2:14:43	1	0,3	0,00
 2:14:44	1	0,3	0,00
 2:14:45	1	0,6	0,00
 2:14:46	1	0,3	0,00
 2:14:47	1	0,3	0,00
 2:14:48	1	0,3	0,00
 2:14:49	1	0,3	0,00
 2:14:50	1	0,0	0,00
 2:14:51	1	0,0	0,00
 2:14:52	1	1,2	0,00
 2:14:53	1	0,3	0,00
 2:14:54	1	0,3	0,00
 2:14:55	1	0,0	0,00
 2:14:56	1	0,3	0,00
 2:14:57	1	0,3	0,00
 2:14:58	1	0,3	0,00
 2:14:59	1	0,3	0,00
 2:15:00	1	0,0	0,00
 2:15:01	1	0,3	0,00
 2:15:02	1	0,3	0,00
 2:15:03	1	0,3	0,00
 2:15:04	1	0,0	0,00
 2:15:05	1	0,3	0,00
 2:15:06	1	0,3	0,00
 2:15:07	1	0,3	0,00
 2:15:08	1	0,3	0,00
 2:15:09	1	0,3	0,00
 2:15:10	1	0,3	0,00
 2:15:11	1	0,3	0,00
 2:15:12	1	1,2	0,00
 2:15:13	1	0,3	0,00
 2:15:14	1	0,3	0,00
 2:15:15	1	0,3	0,00
 2:15:16	1	0,0	0,00
 2:15:17	1	0,3	0,00
 2:15:18	1	0,3	0,00
 2:15:19	1	0,3	0,00
 2:15:20	1	0,0	0,00
 2:15:21	1	0,3	0,00
 2:15:22	1	0,3	0,00
 2:15:23	1	0,3	0,00
 2:15:24	1	0,3	0,00
 2:15:25	1	0,3	0,00
 2:15:26	1	0,3	0,00
 2:15:27	1	0,6	0,00
 2:15:28	1	0,0	0,00
 2:15:29	1	0,3	0,00
 2:15:30	1	0,3	0,00
 2:15:31	1	0,0	0,00
 2:15:32	1	0,3	0,00
 2:15:33	1	0,3	0,00
 2:15:34	1	0,3	0,00
 2:15:35	1	0,3	0,00
 2:15:36	1	0,3	0,00
 2:15:37	1	0,3	0,00
 2:15:38	1	0,3	0,00
 2:15:39	1	0,3	0,00
 2:15:40	1	0,3	0,00
 2:15:41	1	0,3	0,00
 2:15:42	1	0,6	0,00
 2:15:43	1	0,3	0,00
 2:15:44	1	0,3	0,00
 2:15:45	1	0,3	0,00
 2:15:46	1	0,3	0,00
 2:15:47	1	0,0	0,00
 2:15:48	1	0,0	0,00
 2:15:49	1	0,3	0,00
 2:15:50	1	0,6	0,00
 2:15:51	1	0,0	0,00
 2:15:52	1	0,3	0,00
 2:15:53	1	0,3	0,00
 2:15:54	1	0,3	0,00
 2:15:55	1	0,6	0,00
 2:15:56	1	0,3	0,00
 2:15:57	1	0,3	0,00
 2:15:58	1	0,9	0,00
 2:15:59	1	0,3	0,00
 2:16:00	1	0,3	0,00
 2:16:01	1	0,3	0,00
 2:16:02	1	0,9	0,00
 2:16:03	1	0,3	0,00
 2:16:04	1	0,3	0,00
 2:16:05	1	0,0	0,00
 2:16:06	1	0,0	0,00
 2:16:07	1	0,0	0,00
 2:16:08	1	0,3	0,00
 2:16:09	1	0,3	0,00
 2:16:10	1	0,3	0,00
 2:16:11	1	0,6	0,00
 2:16:12	1	0,3	0,00
 2:16:13	1	0,6	0,00
 2:16:14	1	0,3	0,00
 2:16:15	1	0,0	0,00
 2:16:16	1	0,3	0,00
 2:16:17	1	0,6	0,00
 2:16:18	1	0,3	0,00
 2:16:19	1	0,3	0,00
 2:16:20	1	0,3	0,00
 2:16:21	1	0,6	0,00
 2:16:22	1	0,3	0,00
 2:16:23	1	0,3	0,00
 2:16:24	1	0,3	0,00
 2:16:25	1	0,3	0,00
 2:16:26	1	0,0	0,00
 2:16:27	1	0,3	0,00
 2:16:28	1	0,3	0,00
 2:16:29	1	0,3	0,00
 2:16:30	1	0,6	0,00
 2:16:31	1	0,3	0,00
 2:16:32	1	0,3	0,00
 2:16:33	1	0,3	0,00
 2:16:34	1	0,3	0,00
 2:16:35	1	0,3	0,00
 2:16:36	1	0,3	0,00
 2:16:37	1	0,3	0,00
 2:16:38	1	0,3	0,00
 2:16:39	1	0,3	0,00
 2:16:40	1	0,3	0,00
 2:16:41	1	0,3	0,00
 2:16:42	1	0,0	0,00
 2:16:43	1	0,3	0,00
 2:16:44	1	0,3	0,00
 2:16:45	1	0,3	0,00
 2:16:46	1	0,6	0,00
 2:16:47	1	0,3	0,00
 2:16:48	1	0,3	0,00
 2:16:49	1	0,3	0,00
 2:16:50	1	0,3	0,00
 2:16:51	1	0,3	0,00
 2:16:52	1	0,3	0,00
 2:16:53	1	0,3	0,00
 2:16:54	1	0,3	0,00
 2:16:55	1	0,3	0,00
 2:16:56	1	0,0	0,00
 2:16:57	1	0,3	0,00
 2:16:58	1	0,0	0,00
 2:16:59	1	0,3	0,00
 2:17:00	1	0,3	0,00
 2:17:01	1	0,3	0,00
 2:17:02	1	0,0	0,00
 2:17:03	1	0,3	0,00
 2:17:04	1	0,3	0,00
 2:17:05	1	0,3	0,00
 2:17:06	1	0,3	0,00
 2:17:07	1	0,3	0,00
 2:17:08	1	0,3	0,00
 2:17:09	1	0,9	0,00
 2:17:10	1	0,3	0,00
 2:17:11	1	0,3	0,00
 2:17:12	1	0,3	0,00
 2:17:13	1	0,3	0,00
 2:17:14	1	0,3	0,00
 2:17:15	1	0,3	0,00
 2:17:16	1	0,3	0,00
 2:17:17	1	1,2	0,00
 2:17:18	1	0,0	0,00
 2:17:19	1	0,3	0,00
 2:17:20	1	0,3	0,00
 2:17:21	1	0,3	0,00
 2:17:22	1	0,3	0,00
 2:17:23	1	0,3	0,00
 2:17:24	1	0,3	0,00
 2:17:25	1	0,3	0,00
 2:17:26	1	0,3	0,00
 2:17:27	1	1,2	0,00
 2:17:28	1	0,3	0,00
 2:17:29	1	0,3	0,00
 2:17:30	1	0,3	0,00
 2:17:31	1	0,3	0,00
 2:17:32	1	0,3	0,00
 2:17:33	1	0,3	0,00
 2:17:34	1	0,3	0,00
 2:17:35	1	0,0	0,00
 2:17:36	1	0,6	0,00
 2:17:37	1	0,0	0,00
 2:17:38	1	0,3	0,00
 2:17:39	1	0,3	0,00
 2:17:40	1	0,0	0,00
 2:17:41	1	0,3	0,00
 2:17:42	1	0,3	0,00
 2:17:43	1	0,3	0,00
 2:17:44	1	0,9	0,00
 2:17:45	1	0,3	0,00
 2:17:46	1	0,3	0,00
 2:17:47	1	0,3	0,00
 2:17:48	1	0,3	0,00
 2:17:49	1	0,3	0,00
 2:17:50	1	0,3	0,00
 2:17:51	1	0,3	0,00
 2:17:52	1	0,3	0,00
 2:17:53	1	0,3	0,00
 2:17:54	1	0,3	0,00
 2:17:55	1	0,3	0,00
 2:17:56	1	0,3	0,00
 2:17:57	1	0,0	0,00
 2:17:58	1	0,3	0,00
 2:17:59	1	0,3	0,00
 2:18:00	1	0,0	0,00
 2:18:01	1	0,3	0,00
 2:18:02	1	0,3	0,00
 2:18:03	1	0,3	0,00
 2:18:04	1	0,6	0,00
 2:18:05	1	0,0	0,00
 2:18:06	1	0,3	0,00
 2:18:07	1	0,3	0,00
 2:18:08	1	0,3	0,00
 2:18:09	1	0,3	0,00
 2:18:10	1	0,3	0,00
 2:18:11	1	0,3	0,00
 2:18:12	1	0,3	0,00
 2:18:13	1	0,0	0,00
 2:18:14	1	0,3	0,00
 2:18:15	1	0,3	0,00
 2:18:16	1	0,6	0,00
 2:18:17	1	0,3	0,00
 2:18:18	1	0,3	0,00
 2:18:19	1	0,3	0,00
 2:18:20	1	0,0	0,00
 2:18:21	1	0,3	0,00
 2:18:22	1	0,3	0,00
 2:18:23	1	0,3	0,00
 2:18:24	1	0,3	0,00
 2:18:25	1	0,3	0,00
 2:18:26	1	0,3	0,00
 2:18:27	1	0,3	0,00
 2:18:28	1	0,6	0,00
 2:18:29	1	0,3	0,00
 2:18:30	1	0,3	0,00
 2:18:31	1	0,3	0,00
 2:18:32	1	1,8	0,00
 2:18:33	1	0,3	0,00
 2:18:34	1	0,3	0,00
 2:18:35	1	0,6	0,00
 2:18:36	1	0,3	0,00
 2:18:37	1	0,3	0,00
 2:18:38	1	0,3	0,00
 2:18:39	1	0,3	0,00
 2:18:40	1	0,3	0,00
 2:18:41	1	0,3	0,00
 2:18:42	1	0,0	0,00
 2:18:43	1	0,3	0,00
 2:18:44	1	0,3	0,00
 2:18:45	1	0,3	0,00
 2:18:46	1	0,0	0,00
 2:18:47	1	0,3	0,00
 2:18:48	1	0,3	0,00
 2:18:49	1	0,3	0,00
 2:18:50	1	0,3	0,00
 2:18:51	1	0,0	0,00
 2:18:52	1	0,3	0,00
 2:18:53	1	0,3	0,00
 2:18:54	1	0,3	0,00
 2:18:55	1	0,3	0,00
 2:18:56	1	0,3	0,00
 2:18:57	1	0,3	0,00
 2:18:58	1	0,0	0,00
 2:18:59	1	0,3	0,00
 2:19:00	1	0,6	0,00
 2:19:01	1	0,3	0,00
 2:19:02	1	1,8	0,00
 2:19:03	1	1,2	0,00
 2:19:04	1	0,3	0,00
 2:19:05	1	0,6	0,00
 2:19:06	1	0,3	0,00
 2:19:07	1	0,3	0,00
 2:19:08	1	0,3	0,00
 2:19:09	1	0,3	0,00
 2:19:10	1	0,3	0,00
 2:19:11	1	0,3	0,00
 2:19:12	1	0,3	0,00
 2:19:13	1	0,0	0,00
 2:19:14	1	0,3	0,00
 2:19:15	1	0,3	0,00
 2:19:16	1	0,3	0,00
 2:19:17	1	0,0	0,00
 2:19:18	1	0,0	0,00
 2:19:19	1	0,9	0,00
 2:19:20	1	0,3	0,00
 2:19:21	1	0,3	0,00
 2:19:22	1	0,3	0,00
 2:19:23	1	0,3	0,00
 2:19:24	1	0,0	0,00
 2:19:25	1	0,3	0,00
 2:19:26	1	0,3	0,00
 2:19:27	1	0,3	0,00
 2:19:28	1	0,3	0,00
 2:19:29	1	0,3	0,00
 2:19:30	1	0,3	0,00
 2:19:31	1	0,6	0,00
 2:19:32	1	0,3	0,00
 2:19:33	1	0,3	0,00
 2:19:34	1	0,3	0,00
 2:19:35	1	0,3	0,00
 2:19:36	1	0,3	0,00
 2:19:37	1	0,3	0,00
 2:19:38	1	0,3	0,00
 2:19:39	1	0,3	0,00
 2:19:40	1	0,0	0,00
 2:19:41	1	0,3	0,00
 2:19:42	1	0,3	0,00
 2:19:43	1	1,8	0,00
 2:19:44	1	0,9	0,00
 2:19:45	1	0,3	0,00
 2:19:46	1	0,3	0,00
 2:19:47	1	0,3	0,00
 2:19:48	1	0,3	0,00
 2:19:49	1	0,3	0,00
 2:19:50	1	0,3	0,00
 2:19:51	1	0,3	0,00
 2:19:52	1	0,0	0,00
 2:19:53	1	0,3	0,00
 2:19:54	1	0,3	0,00
 2:19:55	1	0,0	0,00
 2:19:56	1	0,3	0,00
 2:19:57	1	0,0	0,00
 2:19:58	1	0,3	0,00
 2:19:59	1	0,3	0,00
 2:20:00	1	0,6	0,00
 2:20:01	1	0,3	0,00
 2:20:02	1	0,3	0,00
 2:20:03	1	0,3	0,00
 2:20:04	1	0,0	0,00
 2:20:05	1	0,3	0,00
 2:20:06	1	0,3	0,00
 2:20:07	1	0,3	0,00
 2:20:08	1	0,3	0,00
 2:20:09	1	0,0	0,00
 2:20:10	1	0,3	0,00
 2:20:11	1	0,3	0,00
 2:20:12	1	0,0	0,00
 2:20:13	1	0,3	0,00
 2:20:14	1	0,3	0,00
 2:20:15	1	0,3	0,00
 2:20:16	1	0,3	0,00
 2:20:17	1	0,3	0,00
 2:20:18	1	0,9	0,00
 2:20:19	1	0,3	0,00
 2:20:20	1	0,0	0,00
 2:20:21	1	0,3	0,00
 2:20:22	1	0,3	0,00
 2:20:23	1	0,6	0,00
 2:20:24	1	0,3	0,00
